"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",9254717.927136628,1.001388888888889,2022-11-07 10:00:00+00:00,2023-11-16 10:58:54.848904+00:00,1.3343565464019775,225874.87865767814,348807.3916139975,4847570227.3356,81804.80135160442
utilization
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,0.9953285379725084
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,0.8703160884419109
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.00023871434321919854
pool_time_cost
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,19800.000000218613,771180815.237
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE2,19800.000000218613,771180815.237
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,17738.392283055942,1542361630.474
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,23350.31362053824,1542361630.474
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.0,0.0

"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",7408965.471433994,1.001388888888889,2022-11-07 10:00:00+00:00,2023-10-06 11:05:40.468929+00:00,0.9808847904205322,357563.0705551766,347904.6416800022,4316271070.33935,81550.99446681222
utilization
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,0.5726823981608509
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE2,0.5727669744542807
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,0.9943589437618899
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,0.919118822913415
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.0002614944944481336
pool_time_cost
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,20030.400000221198,719378511.723225
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE2,20030.400000221198,719378511.723225
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,16586.959328693843,1438757023.44645
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,24903.235137675973,1438757023.44645
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.0,0.0

"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",6849928.804831596,1.001388888888889,2022-11-07 10:00:00+00:00,2023-09-21 10:17:15.978554+00:00,1.1415376663208008,66658.9022179367,176059.832853999,4121435396.7831,77974.18759922238
utilization
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,0.5932154849921599
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE2,0.5933237885950748
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,0.976086749945831
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,0.9767268927687208
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.0002703540931438909
pool_time_cost
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,19828.800000238574,686905899.46385
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE2,19828.800000238574,686905899.46385
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,15329.92327376703,1373811798.9277
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,22986.664324978203,1373811798.9277
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 30720, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.0,0.0

"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",6823229.57404797,1.001388888888889,2022-11-07 10:00:00+00:00,2023-09-22 11:20:54.790308+00:00,1.0755507946014404,277293.64822225366,256591.8874450028,4134968218.5462,80588.77732208965
utilization
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,0.6002409457148825
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE2,0.5990996783638001
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE3,0.9964139554132592
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE4,0.9816665559039996
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE5,0.00023324746581901044
pool_time_cost
"[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[30720, 30720, 14336, 30720, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]_[14336, 14336, 14336, 14336, 14336, 0, 0]",RESOURCE1,19828.800000229516,689161369.7577
